date,sku_id,product_name,category,warehouse,unit_cost,shelf_life_days,lead_time_days,reorder_point,reorder_qty,demand_units,inventory_level,stockout_units,promotion,day_of_week,month,quarter,is_weekend,year,days_of_stock,stockout_flag
24-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,20,228,0,0,3,10,4,0,2024,11.4,0
25-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,209,0,0,4,10,4,0,2024,11,0
26-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,20,189,0,0,5,10,4,1,2024,9.4,0
27-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,170,0,0,6,10,4,1,2024,8.9,0
28-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,20,150,0,0,0,10,4,0,2024,7.5,0
29-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,15,135,0,0,1,10,4,0,2024,9,0
30-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,116,0,0,2,10,4,0,2024,6.1,0
31-10-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,98,0,0,3,10,4,0,2024,5.4,0
01-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,80,0,0,4,11,4,0,2024,4.4,0
02-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,63,0,0,5,11,4,1,2024,3.7,0
03-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,46,0,0,6,11,4,1,2024,2.7,0
04-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,572,0,0,0,11,4,0,2024,40.9,0
05-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,555,0,0,1,11,4,0,2024,32.6,0
06-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,15,540,0,0,2,11,4,0,2024,36,0
07-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,526,0,0,3,11,4,0,2024,37.6,0
08-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,15,511,0,0,4,11,4,0,2024,34.1,0
09-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,20,491,0,0,5,11,4,1,2024,24.6,0
10-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,475,0,0,6,11,4,1,2024,29.7,0
11-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,461,0,0,0,11,4,0,2024,32.9,0
12-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,443,0,0,1,11,4,0,2024,24.6,0
13-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,427,0,0,2,11,4,0,2024,26.7,0
14-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,409,0,0,3,11,4,0,2024,22.7,0
15-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,15,394,0,0,4,11,4,0,2024,26.3,0
16-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,375,0,0,5,11,4,1,2024,19.7,0
17-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,356,0,0,6,11,4,1,2024,18.7,0
18-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,337,0,0,0,11,4,0,2024,17.7,0
19-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,318,0,0,1,11,4,0,2024,16.7,0
20-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,300,0,0,2,11,4,0,2024,16.7,0
21-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,15,285,0,0,3,11,4,0,2024,19,0
22-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,271,0,0,4,11,4,0,2024,19.4,0
23-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,20,251,0,0,5,11,4,1,2024,12.6,0
24-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,22,229,0,0,6,11,4,1,2024,10.4,0
25-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,211,0,0,0,11,4,0,2024,11.7,0
26-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,195,0,0,1,11,4,0,2024,12.2,0
27-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,177,0,0,2,11,4,0,2024,9.8,0
28-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,159,0,0,3,11,4,0,2024,8.8,0
29-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,143,0,0,4,11,4,0,2024,8.9,0
30-11-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,124,0,0,5,11,4,1,2024,6.5,0
01-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,106,0,0,6,12,4,1,2024,5.9,0
02-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,92,0,0,0,12,4,0,2024,6.6,0
03-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,78,0,0,1,12,4,0,2024,5.6,0
04-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,64,0,0,2,12,4,0,2024,4.6,0
05-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,13,51,0,0,3,12,4,0,2024,3.9,0
06-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,575,0,0,4,12,4,0,2024,35.9,0
07-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,557,0,0,5,12,4,1,2024,30.9,0
08-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,19,538,0,0,6,12,4,1,2024,28.3,0
09-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,520,0,0,0,12,4,0,2024,28.9,0
10-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,502,0,0,1,12,4,0,2024,27.9,0
11-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,484,0,0,2,12,4,0,2024,26.9,0
12-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,470,0,0,3,12,4,0,2024,33.6,0
13-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,13,457,0,0,4,12,4,0,2024,35.2,0
14-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,20,437,0,0,5,12,4,1,2024,21.8,0
15-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,21,416,0,0,6,12,4,1,2024,19.8,0
16-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,18,398,0,0,0,12,4,0,2024,22.1,0
17-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,382,0,0,1,12,4,0,2024,23.9,0
18-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,12,370,0,0,2,12,4,0,2024,30.8,0
19-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,354,0,0,3,12,4,0,2024,22.1,0
20-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,337,0,0,4,12,4,0,2024,19.8,0
21-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,21,316,0,0,5,12,4,1,2024,15,0
22-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,21,295,0,0,6,12,4,1,2024,14,0
23-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,278,0,0,0,12,4,0,2024,16.4,0
24-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,264,0,0,1,12,4,0,2024,18.9,0
25-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,250,0,0,2,12,4,0,2024,17.9,0
26-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,233,0,0,3,12,4,0,2024,13.7,0
27-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,219,0,0,4,12,4,0,2024,15.6,0
28-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,21,198,0,0,5,12,4,1,2024,9.4,0
29-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,14,184,0,0,6,12,4,1,2024,13.1,0
30-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,17,167,0,0,0,12,4,0,2024,9.8,0
31-12-2024,SKU-006,Yoga Mat,Sports,WH-South,15,,3,81,540,16,151,0,0,1,12,4,0,2024,9.4,0
01-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,34,1140,0,0,5,1,1,1,2022,33.5,0
02-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,26,1114,0,0,6,1,1,1,2022,42.8,0
03-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,1085,0,0,0,1,1,0,2022,37.4,0
04-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,31,1054,0,0,1,1,1,0,2022,34,0
05-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,31,1023,0,0,2,1,1,0,2022,33,0
06-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,60,984,0,1,3,1,1,0,2022,16.4,0
07-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,44,953,0,1,4,1,1,0,2022,21.7,0
08-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,49,916,0,1,5,1,1,1,2022,18.7,0
09-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,63,877,0,1,6,1,1,1,2022,13.9,0
10-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,47,845,0,1,0,1,1,0,2022,18,0
11-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,49,815,0,1,1,1,1,0,2022,16.6,0
12-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,30,785,0,0,2,1,1,0,2022,26.2,0
13-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,756,0,0,3,1,1,0,2022,26.1,0
14-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,31,725,0,0,4,1,1,0,2022,23.4,0
15-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,34,691,0,0,5,1,1,1,2022,20.3,0
16-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,654,0,0,6,1,1,1,2022,17.7,0
17-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,26,628,0,0,0,1,1,0,2022,24.2,0
18-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,30,598,0,0,1,1,1,0,2022,19.9,0
19-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,35,563,0,0,2,1,1,0,2022,16.1,0
20-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,534,0,0,3,1,1,0,2022,18.4,0
21-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,498,0,0,4,1,1,0,2022,13.8,0
22-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,35,463,0,0,5,1,1,1,2022,13.2,0
23-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,34,429,0,0,6,1,1,1,2022,12.6,0
24-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,30,399,0,0,0,1,1,0,2022,13.3,0
25-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,370,0,0,1,1,1,0,2022,12.8,0
26-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,23,347,0,0,2,1,1,0,2022,15.1,0
27-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,33,314,0,0,3,1,1,0,2022,9.5,0
28-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,276,0,0,4,1,1,0,2022,7.3,0
29-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,240,0,0,5,1,1,1,2022,6.7,0
30-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,203,0,0,6,1,1,1,2022,5.5,0
31-01-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,174,0,0,0,1,1,0,2022,6,0
01-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,136,0,0,1,2,1,0,2022,3.6,0
02-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,33,1243,0,0,2,2,1,0,2022,37.7,0
03-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,34,1209,0,0,3,2,1,0,2022,35.6,0
04-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,27,1182,0,0,4,2,1,0,2022,43.8,0
05-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,1146,0,0,5,2,1,1,2022,31.8,0
06-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,40,1106,0,0,6,2,1,1,2022,27.6,0
07-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,1069,0,0,0,2,1,0,2022,28.9,0
08-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,1032,0,0,1,2,1,0,2022,27.9,0
09-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,27,1005,0,0,2,2,1,0,2022,37.2,0
10-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,28,977,0,0,3,2,1,0,2022,34.9,0
11-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,941,0,0,4,2,1,0,2022,26.1,0
12-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,35,906,0,0,5,2,1,1,2022,25.9,0
13-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,43,863,0,0,6,2,1,1,2022,20.1,0
14-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,27,836,0,0,0,2,1,0,2022,31,0
15-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,33,803,0,0,1,2,1,0,2022,24.3,0
16-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,33,770,0,0,2,2,1,0,2022,23.3,0
17-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,35,735,0,0,3,2,1,0,2022,21,0
18-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,706,0,0,4,2,1,0,2022,24.3,0
19-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,29,677,0,0,5,2,1,1,2022,23.3,0
20-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,638,0,0,6,2,1,1,2022,16.4,0
21-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,602,0,0,0,2,1,0,2022,16.7,0
22-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,564,0,0,1,2,1,0,2022,14.8,0
23-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,32,532,0,0,2,2,1,0,2022,16.6,0
24-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,495,0,0,3,2,1,0,2022,13.4,0
25-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,35,460,0,0,4,2,1,0,2022,13.1,0
26-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,45,415,0,0,5,2,1,1,2022,9.2,0
27-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,377,0,0,6,2,1,1,2022,9.9,0
28-02-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,27,350,0,0,0,2,1,0,2022,13,0
01-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,312,0,0,1,3,1,0,2022,8.2,0
02-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,273,0,0,2,3,1,0,2022,7,0
03-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,41,232,0,0,3,3,1,0,2022,5.7,0
04-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,31,201,0,0,4,3,1,0,2022,6.5,0
05-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,159,0,0,5,3,1,1,2022,3.8,0
06-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,49,110,0,0,6,3,1,1,2022,2.2,0
07-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,1212,0,0,0,3,1,0,2022,31.9,0
08-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,1175,0,0,1,3,1,0,2022,31.8,0
09-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,47,1128,0,0,2,3,1,0,2022,24,0
10-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,33,1095,0,0,3,3,1,0,2022,33.2,0
11-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,44,1051,0,0,4,3,1,0,2022,23.9,0
12-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,50,1001,0,0,5,3,1,1,2022,20,0
13-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,43,958,0,0,6,3,1,1,2022,22.3,0
14-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,920,0,0,0,3,1,0,2022,24.2,0
15-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,882,0,0,1,3,1,0,2022,23.2,0
16-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,843,0,0,2,3,1,0,2022,21.6,0
17-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,807,0,0,3,3,1,0,2022,22.4,0
18-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,771,0,0,4,3,1,0,2022,21.4,0
19-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,729,0,0,5,3,1,1,2022,17.4,0
20-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,687,0,0,6,3,1,1,2022,16.4,0
21-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,650,0,0,0,3,1,0,2022,17.6,0
22-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,28,622,0,0,1,3,1,0,2022,22.2,0
23-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,583,0,0,2,3,1,0,2022,14.9,0
24-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,547,0,0,3,3,1,0,2022,15.2,0
25-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,30,517,0,0,4,3,1,0,2022,17.2,0
26-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,475,0,0,5,3,1,1,2022,11.3,0
27-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,433,0,0,6,3,1,1,2022,10.3,0
28-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,44,389,0,0,0,3,1,0,2022,8.8,0
29-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,36,353,0,0,1,3,1,0,2022,9.8,0
30-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,311,0,0,2,3,1,0,2022,7.4,0
31-03-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,45,266,0,0,3,3,1,0,2022,5.9,0
01-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,40,226,0,0,4,4,2,0,2022,5.6,0
02-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,49,177,0,0,5,4,2,1,2022,3.6,0
03-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,60,117,0,0,6,4,2,1,2022,2,0
04-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,44,73,0,0,0,4,2,0,2022,1.7,0
05-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,45,1168,0,0,1,4,2,0,2022,26,0
06-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,41,1127,0,0,2,4,2,0,2022,27.5,0
07-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,47,1080,0,0,3,4,2,0,2022,23,0
08-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,43,1037,0,0,4,4,2,0,2022,24.1,0
09-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,998,0,0,5,4,2,1,2022,25.6,0
10-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,48,950,0,0,6,4,2,1,2022,19.8,0
11-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,37,913,0,0,0,4,2,0,2022,24.7,0
12-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,44,869,0,0,1,4,2,0,2022,19.8,0
13-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,830,0,0,2,4,2,0,2022,21.3,0
14-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,46,784,0,0,3,4,2,0,2022,17,0
15-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,44,740,0,0,4,4,2,0,2022,16.8,0
16-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,42,698,0,0,5,4,2,1,2022,16.6,0
17-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,47,651,0,0,6,4,2,1,2022,13.9,0
18-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,47,604,0,0,0,4,2,0,2022,12.9,0
19-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,49,555,0,0,1,4,2,0,2022,11.3,0
20-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,39,516,0,0,2,4,2,0,2022,13.2,0
21-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,38,478,0,0,3,4,2,0,2022,12.6,0
22-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,54,424,0,0,4,4,2,0,2022,7.9,0
23-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,50,374,0,0,5,4,2,1,2022,7.5,0
24-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,50,324,0,0,6,4,2,1,2022,6.5,0
25-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,40,284,0,0,0,4,2,0,2022,7.1,0
26-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,45,239,0,0,1,4,2,0,2022,5.3,0
27-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,52,187,0,0,2,4,2,0,2022,3.6,0
28-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,45,142,0,0,3,4,2,0,2022,3.2,0
29-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,49,93,0,0,4,4,2,0,2022,1.9,0
30-04-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,50,1183,0,0,5,4,2,1,2022,23.7,0
01-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,47,1136,0,0,6,5,2,1,2022,24.2,0
02-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,43,1093,0,0,0,5,2,0,2022,25.4,0
03-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,41,1052,0,0,1,5,2,0,2022,25.7,0
04-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,48,1004,0,0,2,5,2,0,2022,20.9,0
05-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,54,950,0,0,3,5,2,0,2022,17.6,0
06-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,48,902,0,0,4,5,2,0,2022,18.8,0
07-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,75,850,0,1,5,5,2,1,2022,11.3,0
08-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,82,801,0,1,6,5,2,1,2022,9.8,0
09-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,72,752,0,1,0,5,2,0,2022,10.4,0
10-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,57,712,0,1,1,5,2,0,2022,12.5,0
11-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,41,671,0,0,2,5,2,0,2022,16.4,0
12-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,52,619,0,0,3,5,2,0,2022,11.9,0
13-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,45,574,0,0,4,5,2,0,2022,12.8,0
14-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,52,522,0,0,5,5,2,1,2022,10,0
15-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,53,469,0,0,6,5,2,1,2022,8.8,0
16-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,51,418,0,0,0,5,2,0,2022,8.2,0
17-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,48,370,0,0,1,5,2,0,2022,7.7,0
18-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,43,327,0,0,2,5,2,0,2022,7.6,0
19-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,43,284,0,0,3,5,2,0,2022,6.6,0
20-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,46,238,0,0,4,5,2,0,2022,5.2,0
21-05-2022,SKU-007,Water Bottle 1L,Sports,WH-East,9,,5,285,1140,56,182,0,0,5,5,2,1,2022,3.2,0
